eps,min_samples,n_clusters,n_noise,noise_frac,n_core,n_border,silhouette,davies_bouldin,calinski_harabasz
0.14041275561482738,2,1,2,0.18181818181818182,9,0,,,
0.14041275561482738,2,1,2,0.18181818181818182,9,0,,,
0.14041275561482738,2,1,2,0.18181818181818182,9,0,,,
0.14041275561482738,3,1,2,0.18181818181818182,8,1,,,
0.14041275561482738,4,1,3,0.2727272727272727,7,1,,,
0.14342160037800225,2,1,2,0.18181818181818182,9,0,,,
0.14342160037800225,2,1,2,0.18181818181818182,9,0,,,
0.14342160037800225,2,1,2,0.18181818181818182,9,0,,,
0.14342160037800225,3,1,2,0.18181818181818182,8,1,,,
0.14342160037800225,4,1,3,0.2727272727272727,7,1,,,
0.14643044514117712,2,1,2,0.18181818181818182,9,0,,,
0.14643044514117712,2,1,2,0.18181818181818182,9,0,,,
0.14643044514117712,2,1,2,0.18181818181818182,9,0,,,
0.14643044514117712,3,1,2,0.18181818181818182,9,0,,,
0.14643044514117712,4,1,2,0.18181818181818182,7,2,,,
0.149439289904352,2,1,2,0.18181818181818182,9,0,,,
0.149439289904352,2,1,2,0.18181818181818182,9,0,,,
0.149439289904352,2,1,2,0.18181818181818182,9,0,,,
0.149439289904352,3,1,2,0.18181818181818182,9,0,,,
0.149439289904352,4,1,2,0.18181818181818182,7,2,,,
0.15244813466752688,2,1,2,0.18181818181818182,9,0,,,
0.15244813466752688,2,1,2,0.18181818181818182,9,0,,,
0.15244813466752688,2,1,2,0.18181818181818182,9,0,,,
0.15244813466752688,3,1,2,0.18181818181818182,9,0,,,
0.15244813466752688,4,1,2,0.18181818181818182,7,2,,,
0.15545697943070175,2,1,2,0.18181818181818182,9,0,,,
0.15545697943070175,2,1,2,0.18181818181818182,9,0,,,
0.15545697943070175,2,1,2,0.18181818181818182,9,0,,,
0.15545697943070175,3,1,2,0.18181818181818182,9,0,,,
0.15545697943070175,4,1,2,0.18181818181818182,7,2,,,
0.15846582419387661,2,1,2,0.18181818181818182,9,0,,,
0.15846582419387661,2,1,2,0.18181818181818182,9,0,,,
0.15846582419387661,2,1,2,0.18181818181818182,9,0,,,
0.15846582419387661,3,1,2,0.18181818181818182,9,0,,,
0.15846582419387661,4,1,2,0.18181818181818182,7,2,,,
0.16147466895705148,2,1,2,0.18181818181818182,9,0,,,
0.16147466895705148,2,1,2,0.18181818181818182,9,0,,,
0.16147466895705148,2,1,2,0.18181818181818182,9,0,,,
0.16147466895705148,3,1,2,0.18181818181818182,9,0,,,
0.16147466895705148,4,1,2,0.18181818181818182,7,2,,,
0.16448351372022638,2,1,2,0.18181818181818182,9,0,,,
0.16448351372022638,2,1,2,0.18181818181818182,9,0,,,
0.16448351372022638,2,1,2,0.18181818181818182,9,0,,,
0.16448351372022638,3,1,2,0.18181818181818182,9,0,,,
0.16448351372022638,4,1,2,0.18181818181818182,7,2,,,
0.16749235848340124,2,1,2,0.18181818181818182,9,0,,,
0.16749235848340124,2,1,2,0.18181818181818182,9,0,,,
0.16749235848340124,2,1,2,0.18181818181818182,9,0,,,
0.16749235848340124,3,1,2,0.18181818181818182,9,0,,,
0.16749235848340124,4,1,2,0.18181818181818182,7,2,,,
0.1705012032465761,2,1,2,0.18181818181818182,9,0,,,
0.1705012032465761,2,1,2,0.18181818181818182,9,0,,,
0.1705012032465761,2,1,2,0.18181818181818182,9,0,,,
0.1705012032465761,3,1,2,0.18181818181818182,9,0,,,
0.1705012032465761,4,1,2,0.18181818181818182,7,2,,,
0.173510048009751,2,1,2,0.18181818181818182,9,0,,,
0.173510048009751,2,1,2,0.18181818181818182,9,0,,,
0.173510048009751,2,1,2,0.18181818181818182,9,0,,,
0.173510048009751,3,1,2,0.18181818181818182,9,0,,,
0.173510048009751,4,1,2,0.18181818181818182,7,2,,,
0.17651889277292587,2,1,2,0.18181818181818182,9,0,,,
0.17651889277292587,2,1,2,0.18181818181818182,9,0,,,
0.17651889277292587,2,1,2,0.18181818181818182,9,0,,,
0.17651889277292587,3,1,2,0.18181818181818182,9,0,,,
0.17651889277292587,4,1,2,0.18181818181818182,7,2,,,
0.17952773753610074,2,1,2,0.18181818181818182,9,0,,,
0.17952773753610074,2,1,2,0.18181818181818182,9,0,,,
0.17952773753610074,2,1,2,0.18181818181818182,9,0,,,
0.17952773753610074,3,1,2,0.18181818181818182,9,0,,,
0.17952773753610074,4,1,2,0.18181818181818182,7,2,,,
0.1825365822992756,2,1,2,0.18181818181818182,9,0,,,
0.1825365822992756,2,1,2,0.18181818181818182,9,0,,,
0.1825365822992756,2,1,2,0.18181818181818182,9,0,,,
0.1825365822992756,3,1,2,0.18181818181818182,9,0,,,
0.1825365822992756,4,1,2,0.18181818181818182,7,2,,,
0.18554542706245047,2,1,2,0.18181818181818182,9,0,,,
0.18554542706245047,2,1,2,0.18181818181818182,9,0,,,
0.18554542706245047,2,1,2,0.18181818181818182,9,0,,,
0.18554542706245047,3,1,2,0.18181818181818182,9,0,,,
0.18554542706245047,4,1,2,0.18181818181818182,7,2,,,
0.18855427182562534,2,1,2,0.18181818181818182,9,0,,,
0.18855427182562534,2,1,2,0.18181818181818182,9,0,,,
0.18855427182562534,2,1,2,0.18181818181818182,9,0,,,
0.18855427182562534,3,1,2,0.18181818181818182,9,0,,,
0.18855427182562534,4,1,2,0.18181818181818182,7,2,,,
0.19156311658880024,2,1,2,0.18181818181818182,9,0,,,
0.19156311658880024,2,1,2,0.18181818181818182,9,0,,,
0.19156311658880024,2,1,2,0.18181818181818182,9,0,,,
0.19156311658880024,3,1,2,0.18181818181818182,9,0,,,
0.19156311658880024,4,1,2,0.18181818181818182,7,2,,,
0.1945719613519751,2,1,2,0.18181818181818182,9,0,,,
0.1945719613519751,2,1,2,0.18181818181818182,9,0,,,
0.1945719613519751,2,1,2,0.18181818181818182,9,0,,,
0.1945719613519751,3,1,2,0.18181818181818182,9,0,,,
0.1945719613519751,4,1,2,0.18181818181818182,7,2,,,
0.19758080611514997,2,1,2,0.18181818181818182,9,0,,,
0.19758080611514997,2,1,2,0.18181818181818182,9,0,,,
0.19758080611514997,2,1,2,0.18181818181818182,9,0,,,
0.19758080611514997,3,1,2,0.18181818181818182,9,0,,,
0.19758080611514997,4,1,2,0.18181818181818182,7,2,,,
0.20058965087832487,2,1,2,0.18181818181818182,9,0,,,
0.20058965087832487,2,1,2,0.18181818181818182,9,0,,,
0.20058965087832487,2,1,2,0.18181818181818182,9,0,,,
0.20058965087832487,3,1,2,0.18181818181818182,9,0,,,
0.20058965087832487,4,1,2,0.18181818181818182,7,2,,,
0.20359849564149973,2,1,1,0.09090909090909091,10,0,,,
0.20359849564149973,2,1,1,0.09090909090909091,10,0,,,
0.20359849564149973,2,1,1,0.09090909090909091,10,0,,,
0.20359849564149973,3,1,1,0.09090909090909091,9,1,,,
0.20359849564149973,4,1,1,0.09090909090909091,8,2,,,
0.2066073404046746,2,1,1,0.09090909090909091,10,0,,,
0.2066073404046746,2,1,1,0.09090909090909091,10,0,,,
0.2066073404046746,2,1,1,0.09090909090909091,10,0,,,
0.2066073404046746,3,1,1,0.09090909090909091,9,1,,,
0.2066073404046746,4,1,1,0.09090909090909091,8,2,,,
0.20961618516784947,2,1,1,0.09090909090909091,10,0,,,
0.20961618516784947,2,1,1,0.09090909090909091,10,0,,,
0.20961618516784947,2,1,1,0.09090909090909091,10,0,,,
0.20961618516784947,3,1,1,0.09090909090909091,9,1,,,
0.20961618516784947,4,1,1,0.09090909090909091,8,2,,,
0.21262502993102433,2,1,1,0.09090909090909091,10,0,,,
0.21262502993102433,2,1,1,0.09090909090909091,10,0,,,
0.21262502993102433,2,1,1,0.09090909090909091,10,0,,,
0.21262502993102433,3,1,1,0.09090909090909091,9,1,,,
0.21262502993102433,4,1,1,0.09090909090909091,8,2,,,
0.2156338746941992,2,1,1,0.09090909090909091,10,0,,,
