True,Pri-GP(c=1),Pri-GP(c=0.5),PoE,GPoE,BCM,RBCM,MoE
0.0,-0.18916455942441973,-0.18916455942441976,-0.18916455942441973,-0.18916455942441976,-0.5206349518798292,-0.027184917547423134,-0.18916455942441973
0.012578617838741058,0.012691857299381746,0.016359011063604684,-0.17653165557962322,-0.1765316555796232,-0.4821238403196705,-0.02790189691857517,-0.17653165557962316
0.025155245389375847,0.025261918883727974,0.02877174583214536,-0.16356492378968993,-0.16356492378968993,-0.4429583715424091,-0.02845804775665702,-0.1635649237896899
0.03772789267871718,0.037828284410595076,0.04118984012902889,-0.15026362575203195,-0.1502636257520319,-0.4032197252547425,-0.02879721721695945,-0.15026362575203192
0.05029457036336618,0.05038896711885252,0.05361138130322251,-0.1366279648102711,-0.1366279648102711,-0.3629995865810275,-0.028853418938447263,-0.1366279648102711
0.06285329004448194,0.06294198036145829,0.06603443030358498,-0.122659140534918,-0.122659140534918,-0.32239970680416746,-0.028549785719966005,-0.12265914053491798
0.07540206458240159,0.07548533787596713,0.07845702054154487,-0.10835940125940476,-0.10835940125940476,-0.2815311978022472,-0.027797550158062727,-0.10835940125940474
0.08793890841106125,0.08801705405691787,0.0908771568218862,-0.09373209413280716,-0.09373209413280714,-0.24051355317480325,-0.02649511599113956,-0.09373209413280713
0.10046183785216795,0.1005351442304222,0.10329281435383246,-0.07878171224368637,-0.07878171224368638,-0.19947339976967424,-0.02452730819808229,-0.07878171224368637
0.11296887142907283,0.11303762493128075,0.11570193785472323,-0.06351393836576233,-0.06351393836576234,-0.1585429952095151,-0.021764921098832483,-0.06351393836576233
0.12545803018029603,0.1255225141829519,0.12810244075858768,-0.04793568487582791,-0.047935684875827916,-0.11785849941525683,-0.018064720420030125,-0.04793568487582791
0.13792733797265358,0.1379878317806977,0.1404922045418317,-0.03205512939759172,-0.0320551293975917,-0.07755806023443715,-0.013270095846356146,-0.032055129397591704
0.1503748218139367,0.15043159957822344,0.15286907817806303,-0.015881745732157324,-0.015881745732157327,-0.03777976423290233,-0.007212601273391209,-0.01588174573215732
0.1627985121650943,0.16285184177812087,0.16523087773378473,0.0005736703532714536,0.0005736703532714563,0.001340487369037518,0.0002853457895535575,0.0005736703532714421
0.17519644325186898,0.17524658522641076,0.17757538611627965,0.017298980892028255,0.017298980892028262,0.03967111151435821,0.009406316781614587,0.017298980892028255
0.18756665337583714,0.18761385971146638,0.18990035298449476,0.03428069143468109,0.03428069143468108,0.07708691605359655,0.020332001631907206,0.03428069143468107
0.19990718522480458,0.19995169826758027,0.20220349483310968,0.051503943087624675,0.05150394308762468,0.11347104459560158,0.03323540382281944,0.051503943087624675
0.21221608618250787,0.2122581374834137,0.21448249525923577,0.06895251121850847,0.06895251121850848,0.14871673042122516,0.04827102256182515,0.06895251121850847
0.22449140863757258,0.22453121781554417,0.22673500542035022,0.08660881114259797,0.08660881114259796,0.18272880468232175,0.06556316299441013,0.08660881114259796
0.23673121029167973,0.2367689839072958,0.23895864469111935,0.10445391106947823,0.10445391106947824,0.21542491529118793,0.08519282700176663,0.10445391106947824
0.2489335544668916,0.24896948491300835,0.2511510015257156,0.12246755255112712,0.12246755255112711,0.24673642619764335,0.10718402597097786,0.12246755255112711
0.2610965104120882,0.26113077482786207,0.26330963453108347,0.14062817863047997,0.14062817863047994,0.27660898119396066,0.1314907767989733,0.14062817863047994
0.27321815360846585,0.27325091282334246,0.2754320737553749,0.15891296984444434,0.15891296984444434,0.3050027309716511,0.1579864105816348,0.15891296984444434
0.28529656607404974,0.28532796358838586,0.2875158221944531,0.1772978881871393,0.17729788818713932,0.33189223591628897,0.18645702676201187,0.17729788818713926
0.2973298366671723,0.2973599976762062,0.29955835751797233,0.19575772908827288,0.19575772908827288,0.3572660692403673,0.21660084330808413,0.19575772908827288
0.30931606138886886,0.3093450918567589,0.31155713401507956,0.21426618140836357,0.21426618140836357,0.38112615489345913,0.2480347376730932,0.21426618140836357
0.32125334368414366,0.32128132947475185,0.323509584758278,0.23279589539736478,0.23279589539736475,0.40348688186509324,0.28030843563737273,0.23279589539736478
