True,Pri-GP(c=1),Pri-GP(c=0.5),PoE,GPoE,BCM,RBCM,MoE
0.0,-0.3328348253727181,-0.33283482537271813,-0.332834825372718,-0.33283482537271813,-0.49925203296479276,-0.44950398967297417,-0.3328348253727181
0.012578617838741058,0.012565263318706147,0.012191224817929619,-0.32851456978714844,-0.32851456978714844,-0.49277153557657166,-0.44366937224213715,-0.32851456978714844
0.025155245389375847,0.02512814691728608,0.024367641162517082,-0.3241655300379141,-0.3241655300379141,-0.48624780260737577,-0.43779589349208486,-0.3241655300379141
0.03772789267871718,0.037687084229312544,0.036541178390975745,-0.3197823841726527,-0.31978238417265276,-0.47967282250356896,-0.43187637203769796,-0.3197823841726527
0.05029457036336618,0.05024009394969183,0.04871010336524689,-0.3153587963038306,-0.3153587963038307,-0.473037050192755,-0.42590225982133745,-0.3153587963038306
0.06285329004448194,0.06278519666773762,0.06087271514006957,-0.31088729132734005,-0.31088729132734005,-0.4663292141993459,-0.41986347396941737,-0.31088729132734005
0.07540206458240159,0.07532041529039295,0.07302734885124576,-0.3063591243273593,-0.30635912432735934,-0.4595361141217879,-0.4137482218257497,-0.3063591243273593
0.08793890841106125,0.08784377546788238,0.08517237969019935,-0.3017641468321659,-0.3017641468321659,-0.45264241128739263,-0.4075428221755684,-0.30176414683216585
0.10046183785216795,0.10035330601942716,0.097306226888546,-0.2970906726967523,-0.2970906726967524,-0.4456304162646247,-0.4012315265096589,-0.2970906726967523
0.11296887142907283,0.11284703935610693,0.10942735761833007,-0.2923253470457018,-0.29232534704570173,-0.4384798778695551,-0.39479634507038086,-0.29232534704570173
0.12545803018029603,0.12532301189737677,0.12153429069466357,-0.2874530223987411,-0.28745302239874104,-0.4311677793499588,-0.38821688334529103,-0.28745302239874104
0.13792733797265358,0.13777926447716302,0.13362559994826612,-0.2824566468018129,-0.28245664680181287,-0.42366814856428264,-0.38147019559576933,-0.2824566468018129
0.1503748218139367,0.15021384273488822,0.14569991711653707,-0.27731716947347645,-0.27731716947347634,-0.4159518901913226,-0.3745306628844845,-0.2773171694734764
0.1627985121650943,0.1626247974862386,0.15775593408411395,-0.2720134701201721,-0.272013470120172,-0.4079866493092401,-0.3673699038441971,-0.272013470120172
0.17519644325186898,0.1750101850680134,0.1697924042883206,-0.26652231864001336,-0.2665223186400133,-0.399736717070019,-0.35995672704967246,-0.2665223186400133
0.18756665337583714,0.18736806765102126,0.181808143092544,-0.2608183723850583,-0.26081837238505834,-0.3911629906678348,-0.3522571342448397,-0.2608183723850583
0.19990718522480458,0.19969651351474302,0.19380202692252213,-0.25487421844536384,-0.25487421844536384,-0.38222300135346127,-0.3442343837641318,-0.2548742184453638
0.21221608618250787,0.21199359727740247,0.20577299095794777,-0.24866046851191395,-0.24866046851191398,-0.3728710258679075,-0.3358491231949863,-0.2486604685119139
0.22449140863757258,0.22425740007520967,0.21772002517586517,-0.24214591372732558,-0.24214591372732558,-0.3630582983225306,-0.32705959958987874,-0.24214591372732555
0.23673121029167973,0.23648600968490238,0.22964216855415379,-0.23529774650291654,-0.23529774650291652,-0.35273334117036387,-0.3178219543019612,-0.23529774650291654
0.2489335544668916,0.24867752058433407,0.2415385012639372,-0.22808185553268454,-0.22808185553268454,-0.3418424353702987,-0.3080906077752252,-0.22808185553268454
0.2610965104120882,0.2608300339467723,0.25340813470980855,-0.2204631991404986,-0.22046319914049858,-0.3303302509403806,-0.29781873741365006,-0.2204631991404986
0.27321815360846585,0.2729416575657883,0.26525019931683924,-0.2124062606375646,-0.21240626063756454,-0.31814065952449105,-0.28695884911691966,-0.21240626063756454
0.28529656607404974,0.2850105057091482,0.2770638300136171,-0.20387558753650148,-0.20387558753650148,-0.30521774992839923,-0.2754634404551084,-0.20387558753650148
0.2973298366671723,0.2970346989019484,0.28884814942081644,-0.1948364142743694,-0.19483641427436943,-0.291507065247939,-0.2632857511612131,-0.19483641427436937
0.30931606138886886,0.3090123636413512,0.3006022488243482,-0.18525536556468267,-0.18525536556468267,-0.2769570755112103,-0.25038059520942585,-0.18525536556468264
0.32125334368414366,0.3209416320476383,0.31232516708978925,-0.1751012346711014,-0.17510123467110142,-0.2615208918876573,-0.23670526891839277,-0.1751012346711014
0.33313979474205757,0.3328206414588543,0.32401586775882735,-0.16434582783556217,-0.1643458278355622,-0.24515821666223148,-0.22222053202707834,-0.16434582783556217
0.34497353379459045,0.34464753397899345,0.33567321465664135,-0.15296486288271696,-0.15296486288271696,-0.2278375066375999,-0.20689166416962498,-0.152964862882717
0.3567526884142317,0.3564204559924082,0.3472959464287236,-0.14093890676060397,-0.140938906760604,-0.2095383060433626,-0.1906896078445852,-0.14093890676060394
0.3684753948102499,0.36813755765978257,0.3588826505134459,-0.12825433358062446,-0.12825433358062444,-0.19025367862153064,-0.17359222023005164,-0.12825433358062446
0.38013979812359666,0.37979699241352743,0.37043173713913413,-0.11490428171747105,-0.11490428171747105,-0.1699926384341321,-0.1555856681346522,-0.11490428171747107
