True,Pri-GP(c=1),Pri-GP(c=0.5),PoE,GPoE,BCM,RBCM,MoE
0.0,0.04459389002128552,0.04459389002128552,0.04459389002128551,0.044593890021285505,0.06122941822653964,0.05995397134346244,0.04459389002128552
0.012578617838741058,0.012854950481717285,0.022099198919544524,0.05385627348126741,0.05385627348126742,0.07349893914847554,0.07226064108811858,0.05385627348126741
0.025155245389375847,0.025422191103257982,0.03441594524756796,0.06314308819092705,0.06314308819092707,0.08565498349102231,0.08453498348613563,0.06314308819092707
0.03772789267871718,0.037985495295665805,0.04672989280984575,0.07245300086164662,0.07245300086164659,0.09769866467343713,0.09676954752026523,0.07245300086164662
0.05029457036336618,0.05054287564652518,0.05903910363626149,0.08178466556456575,0.08178466556456575,0.10963122422192302,0.1089574120756215,0.08178466556456575
0.06285329004448194,0.06309234567100666,0.07134164021347184,0.09113672392136153,0.09113672392136155,0.12145402462226766,0.12109219198339355,0.09113672392136153
0.07540206458240159,0.07563192012589766,0.08363556578544329,0.10050780529714286,0.10050780529714286,0.13316854210418963,0.13316804021263862,0.10050780529714286
0.08793890841106125,0.08815961532343501,0.09591894465382891,0.10989652699535735,0.10989652699535733,0.14477635937633454,0.14517964644977874,0.10989652699535733
0.10046183785216795,0.10067344944488943,0.1081898424781396,0.11930149445461079,0.1193014944546108,0.1562791583295361,0.15712223232535608,0.1193014944546108
0.11296887142907283,0.11317144285385268,0.12044632657566577,0.1287213014473053,0.1287213014473053,0.16767871272462584,0.1689915435618728,0.1287213014473053
0.12545803018029603,0.12565161840917807,0.13268646622110475,0.13815453028000804,0.13815453028000801,0.1789768808797371,0.18078383932550024,0.13815453028000801
0.13792733797265358,0.13811200177752478,0.14490833294585037,0.1475997519954678,0.1475997519954678,0.19017559837072273,0.19249587906849436,0.14759975199546777
0.1503748218139367,0.1505506217454569,0.1571100008369003,0.1570555265762008,0.1570555265762008,0.2012768707569947,0.20412490714878317,0.1570555265762008
0.1627985121650943,0.16296551053104819,0.16928954683533887,0.16652040314957794,0.16652040314957794,0.21228276634382134,0.21566863550890697,0.16652040314957794
0.17519644325186898,0.17535470409494314,0.18144505103435124,0.1759929201943475,0.17599292019434748,0.22319540899087145,0.22712522468879995,0.17599292019434748
0.18756665337583714,0.18771624245082533,0.19357459697672685,0.18547160574853477,0.18547160574853477,0.2340169709756013,0.2384932634363579,0.18547160574853475
