True,Pri-GP(c=1),Pri-GP(c=0.5),PoE,GPoE,BCM,RBCM,MoE
0.0,-0.3325357205976528,-0.3325357205976528,-0.3325357205976528,-0.33253572059765285,-0.7125754735889243,-0.23837040067264811,-0.3325357205976528
0.012578617838741058,0.012565576859923407,0.012201538441002795,-0.3281390352288227,-0.32813903522882276,-0.7031534102425939,-0.23521947491703718,-0.3281390352288227
0.025155245389375847,0.02512853902306444,0.024380539087830295,-0.32369589714058483,-0.3236958971405849,-0.6936314962381279,-0.23203562377218478,-0.32369589714058494
0.03772789267871718,0.037687572649813476,0.036557244492242465,-0.3191973932145379,-0.3191973932145379,-0.6839904832640373,-0.22881263761820766,-0.3191973932145379
0.05029457036336618,0.05024069994123975,0.04873003684788562,-0.3146329881619663,-0.31463298816196617,-0.6742075816683644,-0.22554322277173156,-0.31463298816196617
0.06285329004448194,0.06278594556335483,0.060897349308376356,-0.3099903241365505,-0.30999032413655053,-0.6642560056419385,-0.22221888851300733,-0.3099903241365504
0.07540206458240159,0.0753213371357039,0.07305767202582525,-0.30525501184506826,-0.30525501184506826,-0.6541044918424584,-0.21882983808655965,-0.30525501184506826
0.08793890841106125,0.08784490572396478,0.08520955832754672,-0.3004104166195788,-0.3004104166195788,-0.6437167968796941,-0.21536486857768714,-0.3004104166195788
0.10046183785216795,0.10035468633279704,0.09735163090893063,-0.29543744389244414,-0.2954374438924441,-0.6330511810547979,-0.21181128542061597,-0.29543744389244403
0.11296887142907283,0.11284871839430462,0.10948258789155474,-0.2903143295677038,-0.2903143295677038,-0.6220598880835257,-0.2081548379574335,-0.29031432956770375
0.12545803018029603,0.12532504624655555,0.12160120856534276,-0.28501644188466646,-0.28501644188466646,-0.6106886333232154,-0.20437968275576296,-0.2850164418846664
0.13792733797265358,0.1377817195956665,0.13370635860279484,-0.27951610249024983,-0.27951610249024983,-0.5988761163910231,-0.20046838105674547,-0.27951610249024983
0.1503748218139367,0.15021679395404225,0.14579699450313,-0.27378243553575826,-0.2737824355357582,-0.5865535781730915,-0.19640193543730958,-0.2737824355357582
0.1627985121650943,0.1626283310465003,0.1578721669958943,-0.26778125464374325,-0.26778125464374325,-0.5736444272937683,-0.1921598681276436,-0.26778125464374325
0.17519644325186898,0.17501439917525508,0.1699310231087109,-0.2614749984963975,-0.26147499849639744,-0.5600639673948905,-0.18772033895091045,-0.26147499849639744
0.18756665337583714,0.18737307353413357,0.18197280658406126,-0.254822726517397,-0.254822726517397,-0.545719264344955,-0.1830602940247526,-0.254822726517397
0.19990718522480458,0.19970243646200417,0.19399685631709856,-0.2477801865884674,-0.24778018658846737,-0.5305092020178269,-0.1781556266605845,-0.2477801865884674
0.21221608618250787,0.21200057762527377,0.20600260248236993,-0.2402999668920091,-0.2402999668920091,-0.5143247867245179,-0.17298131887541557,-0.2402999668920091
0.22449140863757258,0.224265594119507,0.21798956002383846,-0.23233174373401755,-0.23233174373401758,-0.4970497737233853,-0.16751151535315312,-0.23233174373401752
