True,Pri-GP(c=1),Pri-GP(c=0.5),PoE,GPoE,BCM,RBCM,MoE
0.0,-0.2602708452050576,-0.26027084520505767,-0.26027084520505755,-0.26027084520505755,-0.3869427199972455,-0.3521467079764072,-0.2602708452050576
0.012578617838741058,0.012629205159223321,0.014295972840128799,-0.2518005946701698,-0.25180059467016974,-0.37395028431959604,-0.34074857382640844,-0.25180059467016974
0.025155245389375847,0.02519566450951168,0.026590091788437083,-0.24316146995022572,-0.24316146995022575,-0.3606965941623614,-0.32912066694306874,-0.24316146995022572
0.03772789267871718,0.03775828991883592,0.03888503001907361,-0.23435342035677725,-0.23435342035677723,-0.3471840564160173,-0.3172620264828735,-0.23435342035677728
0.05029457036336618,0.05031509443959648,0.051178868748802855,-0.22537687178676902,-0.22537687178676896,-0.3334162974796352,-0.3051722481405719,-0.22537687178676896
0.06285329004448194,0.06286409164771922,0.0634696762776586,-0.21623275426450753,-0.21623275426450753,-0.3193982385359996,-0.2928515356754811,-0.21623275426450753
0.07540206458240159,0.07540329593481408,0.07575550756472069,-0.20692252843972747,-0.2069225284397275,-0.30513616456181064,-0.2803007574070723,-0.2069225284397275
0.08793890841106125,0.08793072280119782,0.0880344038385958,-0.19744821081867253,-0.1974482108186725,-0.29063778537347945,-0.26752150814393766,-0.1974482108186725
0.10046183785216795,0.10044438914992053,0.10030439224878591,-0.187812397501547,-0.18781239750154702,-0.27591228695105674,-0.25451617687210626,-0.18781239750154696
0.11296887142907283,0.11294231358193749,0.11256348556418264,-0.17801828619774618,-0.17801828619774615,-0.26097037126319744,-0.24128802032477886,-0.17801828619774615
0.12545803018029603,0.12542251669256854,0.12480968192493348,-0.1680696962900457,-0.16806969629004567,-0.24582428284148386,-0.2278412422797837,-0.16806969629004567
0.13792733797265358,0.13788302136938554,0.13704096465388316,-0.15797108672052484,-0.15797108672052484,-0.2304878204289059,-0.2141810780806323,-0.15797108672052482
0.1503748218139367,0.15032185309166546,0.1492553021336982,-0.14772757147447932,-0.1477275714744793,-0.21497633215962156,-0.2003138834536418,-0.14772757147447932
0.1627985121650943,0.16273704023154348,0.16145064775563694,-0.1373449324440186,-0.1373449324440186,-0.19930669291848058,-0.18624722620452147,-0.1373449324440186
0.17519644325186898,0.17512661435699275,0.17362493994572148,-0.12682962946048684,-0.12682962946048684,-0.18349726278030823,-0.1719899788370565,-0.12682962946048684
0.18756665337583714,0.18748861053675073,0.1857761022738121,-0.11618880729432053,-0.11618880729432052,-0.16756782573926632,-0.15755240956533767,-0.11618880729432052
0.19990718522480458,0.1998210676473026,0.19790204365076802,-0.10543029943247302,-0.10543029943247305,-0.15153950830366397,-0.14294626861822346,-0.10543029943247302
0.21221608618250787,0.21212202868202096,0.2100006586185093,-0.09456262845708623,-0.09456262845708623,-0.13543467794435624,-0.12818486619633326,-0.09456262845708621
0.22449140863757258,0.22438954106254744,0.22206982773736836,-0.08359500286464251,-0.08359500286464251,-0.11927682183540582,-0.11328313797975126,-0.0835950028646425
