True,Pri-GP(c=1),Pri-GP(c=0.5),PoE,GPoE,BCM,RBCM,MoE
0.0,-0.05385391363120255,-0.05385391363120256,-0.053853913631202566,-0.05385391363120255,-0.07041902403369427,-0.07085524741282558,-0.05385391363120255
0.012578617838741058,0.012796937204503915,0.019868838157752894,-0.045826542702941585,-0.04582654270294159,-0.05978440897518235,-0.06021472641244058,-0.045826542702941585
0.025155245389375847,0.025363201675591144,0.03215266531621947,-0.03777839228548262,-0.03777839228548261,-0.04917153582033397,-0.049573559031899445,-0.03777839228548261
0.03772789267871718,0.03792551919971112,0.044433443189814265,-0.02971058482762224,-0.029710584827622257,-0.038581828371991686,-0.03893403296304548,-0.029710584827622247
0.05029457036336618,0.05048190238540647,0.05670923648470017,-0.021624252880252704,-0.02162425288025271,-0.028016660782043176,-0.02829839977475578,-0.021624252880252715
0.06285329004448194,0.06303036477278998,0.0689781104713683,-0.01352053896969133,-0.013520538969691331,-0.0174773578008625,-0.017668871934579475,-0.013520538969691324
0.07540206458240159,0.0755689211476633,0.08123813128629948,-0.005400595469589809,-0.005400595469589807,-0.006965195172362318,-0.007047620038882925,-0.005400595469589804
0.08793890841106125,0.08809558785543739,0.09348736623345974,0.0027344155285329813,0.0027344155285329796,0.0035185998272170495,0.003563229735242102,0.0027344155285329904
0.10046183785216795,0.10060838311480498,0.10572388408558465,0.010883322346096385,0.010883322346096382,0.013972847709082865,0.01416159794448658,0.010883322346096383
0.11296887142907283,0.11310532733111545,0.11794575538520607,0.019044943849568896,0.0190449438495689,0.024396415952943062,0.024745453949923404,0.019044943849568893
0.12545803018029603,0.12558444340940286,0.13015105274537686,0.027218089583854667,0.027218089583854667,0.03478821805244057,0.03531281773490747,0.02721808958385467
0.13792733797265358,0.13804375706701785,0.14233785115004813,0.03540155990693312,0.03540155990693312,0.04514721242845209,0.045861761463060986,0.03540155990693311
0.1503748218139367,0.1504812971458132,0.15450422825405405,0.043594146125730635,0.04359414612573063,0.05547240121408719,0.056390410770710164,0.04359414612573062
0.1627985121650943,0.1628950959238355,0.1666482646826601,0.05179463063321383,0.05179463063321382,0.06576282891556977,0.06689694578973909,0.05179463063321382
0.17519644325186898,0.17528318942647178,0.17876804433063048,0.06000178704669491,0.06000178704669491,0.07601758095349856,0.07737960189840407,0.06000178704669491
0.18756665337583714,0.18764361773700358,0.19086165466077007,0.06821438034734564,0.06821438034734564,0.08623578208928737,0.08783667019921583,0.06821438034734566
0.19990718522480458,0.19997442530651857,0.20292718700189818,0.07643116702092738,0.07643116702092739,0.09641659474187286,0.09826649772453486,0.07643116702092737
0.21221608618250787,0.21227366126313155,0.21496273684621003,0.08465089519974257,0.08465089519974256,0.1065592172000364,0.10866748737200624,0.08465089519974256
0.22449140863757258,0.22453937972046534,0.22696640414598335,0.09287230480582617,0.09287230480582616,0.11666288173593907,0.11903809757340639,0.09287230480582616
0.23673121029167973,0.23676964008534349,0.2389362936095867,0.10109412769539747,0.10109412769539747,0.12672685262569583,0.12937684170185,0.10109412769539747
0.2489335544668916,0.24896250736464604,0.2508705149967478,0.1093150878046011,0.1093150878046011,0.13675042408302912,0.13968228722361958,0.1093150878046011
0.2610965104120882,0.2611160524712805,0.2627671834130391,0.11753390129657086,0.11753390129657086,0.14673291811223685,0.14995305460212058,0.11753390129657085
0.27321815360846585,0.2732283525292188,0.27462441960353945,0.12574927670985828,0.1257492767098583,0.15667368228689216,0.160187815962626,0.12574927670985828
0.28529656607404974,0.28529749117755304,0.28644035024562947,0.1339599151082717,0.1339599151082717,0.16657208746085705,0.17038529352755605,0.1339599151082717
0.2973298366671723,0.2973215588735224,0.2982131082408803,0.14216451023218102,0.14216451023218102,0.1764275254183443,0.18054425783303504,0.14216451023218102
0.30931606138886886,0.30929865319446215,0.309940833005995,0.15036174865134666,0.15036174865134666,0.18623940646989928,0.1906635257383732,0.15036174865134663
0.32125334368414366,0.32122687913862846,0.3216216707627608,0.15855030991934044,0.15855030991934044,0.19600715700130023,0.20074195824094668,0.1585503099193404
0.33313979474205757,0.3331043494248516,0.33325377482697405,0.1667288667296309,0.16672886672963091,0.20573021698248903,0.21077845810967805,0.1667288667296309
0.34497353379459045,0.34492918479096923,0.3448353058962961,0.1748960850734117,0.1748960850734117,0.2154080374437445,0.2207719673509662,0.1748960850734117
0.3567526884142317,0.3566995142909945,0.35636443233700293,0.18305062439925937,0.18305062439925934,0.2250400779264064,0.23072146452147088,0.18305062439925934
0.3684753948102499,0.3684134755909704,0.36783933046958645,0.19119113777471153,0.1911911377747115,0.2346258039155359,0.2406259619026356,0.1911911377747115
0.38013979812359666,0.38006921526346515,0.37925818485317186,0.19931627204986305,0.19931627204986313,0.2441646842619725,0.2504845025522148,0.19931627204986307
0.3917440527203973,0.3916648890806621,0.3906191885687103,0.20742466802308457,0.20742466802308457,0.253656188601311,0.26029615724839045,0.20742466802308457
0.4032863224839812,0.40319866230599716,0.4019205435009096,0.21551496060897152,0.21551496060897152,0.263099784777374,0.2700600213422919,0.21551496060897152
0.41476478110540693,0.4146687099842988,0.413160460618866,0.22358577900863935,0.22358577900863938,0.27249493627780186,0.27977521153489376,0.22358577900863935
0.4261776123724353,0.4260732172303849,0.4243371602553582,0.23163574688248545,0.23163574688248548,0.2818410996894201,0.2894408625943567,0.23163574688248545
0.4375230104569043,0.43741037951607015,0.43544887238476726,0.23966348252554176,0.23966348252554176,0.29113772218106787,0.2990561240298984,0.23966348252554176
0.4487991802004621,0.4486784029555408,0.44649383689958544,0.24766759904555058,0.24766759904555058,0.30038423902159345,0.3086201567382416,0.24766759904555055
0.46000433739861096,0.45987550458904913,0.4574703038854784,0.25564670454389693,0.255646704543897,0.30958007114073105,0.31813212963858456,0.25564670454389693
0.47113670908301786,0.47099991266488567,0.4683765338948626,0.26359940229953815,0.26359940229953815,0.31872462274056906,0.32759121631188437,0.26359940229953815
0.4821945338020477,0.4820498669195832,0.47921079821896445,0.27152429095607317,0.27152429095607317,0.3278172789653117,0.33699659166003054,0.27152429095607317
0.4931760618994744,0.4930236188563095,0.48997137915832434,0.27941996471210057,0.2794199647121006,0.336857403637013,0.34634742860023293,0.27941996471210057
0.5040795557913246,0.5039194320214038,0.5006565702917094,0.287285013515015,0.287285013515015,0.34584433706491946,0.35564289480963046,0.28728501351501495
0.5149032902408126,0.514735582279015,0.5112646767434033,0.29511802325839653,0.2951180232583966,0.35477739393601937,0.36488214953478854,0.2951180232583966
0.5256455526313207,0.5254703580837974,0.5217940154488344,0.30291757598315033,0.30291757598315033,0.36365586129432076,0.3740643404803521,0.3029175759831503
0.5363046432373825,0.536122060751621,0.5322429154185104,0.31068225008255435,0.3106822500825544,0.3724789966163059,0.38318860079069195,0.31068225008255435
0.5468788754936273,0.5466890047282558,0.5426097180002255,0.31841062051138014,0.3184106205113802,0.3812460259899133,0.39225404613791737,0.3184106205113802
0.5573665762616421,0.5571695178559842,0.5528927771395042,0.32610125899924497,0.3261012589992449,0.3899561424042723,0.4012597719291161,0.3261012589992449
0.5677660860947078,0.5675619416381027,0.5630904596382498,0.33375273426836166,0.33375273426836166,0.39860850415728505,0.4102048506451541,0.33375273426836166
0.5780757595003707,0.5778646315012708,0.5732011454115638,0.34136361225585377,0.34136361225585377,0.4072022333879874,0.41908832932279416,0.34136361225585377
0.588293965200805,0.5880759570556644,0.5832232277427029,0.3489324563407949,0.34893245634079495,0.41573641474042883,0.4279092271912939,0.3489324563407949
0.5984190863909268,0.598194302352895,0.5931551135361408,0.356457827576144,0.35645782757614397,0.42421009416561223,0.43666653347401735,0.35645782757614397
0.608449520994217,0.6082180661416506,0.6029952235687009,0.36393828492573654,0.3639382849257366,0.4326222778677821,0.44535920536493917,0.36393828492573654
0.6183836819162153,0.618145662121024,0.6127419927387299,0.37137238550649637,0.3713723855064965,0.44097193140109014,0.45398616618923315,0.37137238550649637
0.6282199972956423,0.6279755191914812,0.6223938703132762,0.3787586848360302,0.3787586848360302,0.44925797892236563,0.4625463037564409,0.37875868483603015
0.6379569107531118,0.6377060817034376,0.6319493201732452,0.38609573708576356,0.38609573708576356,0.4574793026053852,0.4710384689139729,0.38609573708576356
0.647592881637394,0.6473358097033972,0.6414068210564962,0.3933820953397761,0.39338209533977614,0.46563474222167256,0.47946147430794855,0.3933820953397761
0.6571263852691885,0.65686317917762,0.650764866798848,0.4006163118594876,0.4006163118594876,0.4737230948924549,0.48781409335760406,0.40061631185948754
0.666555913182372,0.6662866822932775,0.6600219665729671,0.4077969383543488,0.4077969383543488,0.48174311501597683,0.4960950594487034,0.4077969383543488
0.675879973362679,0.675604827637058,0.6691766451251002,0.41492252625867865,0.41492252625867865,0.4896935143738813,0.5043030653505673,0.4149225262586786
0.6850970904837809,0.6848161404511849,0.6782274430096231,0.4219916270147915,0.4219916270147915,0.4975729624198784,0.5124367628605145,0.4219916270147915
0.6942058061407225,0.6939191628668119,0.6871729168213736,0.4290027923625499,0.4290027923625499,0.505380086753358,0.5204947626786539,0.42900279236254985
0.7032046790806838,0.7029124541347553,0.6960116394257377,0.43595457463547166,0.43595457463547166,0.5131134737800267,0.5284756345151129,0.43595457463547166
0.7120922854310254,0.7117945908535307,0.7047422001864563,0.44284552706351693,0.44284552706351693,0.5207716695610272,0.5363779074309124,0.44284552706351693
